x1,x2,x3,x4,x5,x6,f1,TR,time
0.07544654607772827,0.42141997814178467,0.032542984932661057,0.328787624835968,0.11664929240942001,0.5444575548171997,2.44856198825012,-1.0,1.3349597333333199
0.7388779520988464,0.622070848941803,0.9153044819831848,0.6298394799232483,0.6706038117408752,0.1014372929930687,8.065997684463792,-1.0,1.3349597333333199
0.9974527359008789,0.061262115836143494,0.32393988966941833,0.12530653178691864,0.7684319615364075,0.317169189453125,8.377368952911953,-1.0,1.3349597333333199
0.3171156644821167,0.9806666970252991,0.6910457611083984,0.8320667147636414,0.4483642280101776,0.764226496219635,7.6081802358789945,-1.0,1.3349597333333199
0.4762604832649231,0.15051554143428802,0.8034720420837402,0.9921308755874634,0.25116753578186035,0.6988615393638611,8.641090770113195,-1.0,1.3349597333333199
0.8422141671180725,0.820953905582428,0.1863633096218109,0.03482148051261902,0.9618615508079529,0.12693490087985992,1.1033571923870489,-1.0,1.3349597333333199
0.5855305194854736,0.26081645488739014,0.5899866223335266,0.5381345748901367,0.5982634425163269,0.4091036915779114,8.38935497607976,-1.0,1.3349597333333199
0.23270025849342346,0.7125087380409241,0.45722225308418274,0.487632155418396,0.18493281304836273,0.9772546291351318,7.275099606083216,-1.0,1.3349597333333199
0.15625764429569244,0.07701437175273895,0.5202261805534363,0.1121707633137703,0.7237378358840942,0.8374189734458923,8.375049556849858,-1.0,1.3349597333333199
0.525267481803894,0.9026651382446289,0.40295901894569397,0.9126203656196594,0.059431757777929306,0.26939865946769714,7.068642727941043,-1.0,1.3349597333333199
0.7657760977745056,0.4686855971813202,0.8733605146408081,0.40832918882369995,0.3756970465183258,0.04764586687088013,8.041772800976636,-1.0,1.3349597333333199
0.41599342226982117,0.5130902528762817,0.24049898982048035,0.6156925559043884,0.8373663425445557,0.6197031736373901,7.264641974544571,-1.0,1.3349597333333199
0.260692834854126,0.37056297063827515,0.25307366251945496,0.7084980010986328,0.8939037322998047,0.9371349811553955,7.761767233240311,-1.0,1.3349597333333199
0.9249829053878784,0.6660014390945435,0.6359361410140991,0.2518059313297272,0.32285815477371216,0.49020829796791077,6.973171399733071,-1.0,1.3349597333333199
0.6824591755867004,0.2287868708372116,0.10327783226966858,0.7553619146347046,0.24117378890514374,0.2098923921585083,7.1414793852197755,-1.0,1.3349597333333199
0.0029721735045313835,0.8054790496826172,0.9705459475517273,0.2042407989501953,0.5461059808731079,0.6530433297157288,6.506538389835751,-1.0,1.3349597333333199
0.037489939481019974,0.18778587877750397,0.4250311553478241,0.5209113955497742,0.4823054075241089,0.4413936138153076,8.40714367616717,-1.0,1.3349597333333199
0.6559999585151672,0.7683197855949402,0.5577859282493591,0.43866291642189026,0.8009085059165955,0.8844216465950012,7.304637935721717,-1.0,1.3349597333333199
