x1,x2,x3,x4,x5,x6,f1,TR,time
0.07544654607772827,0.42141997814178467,0.032542984932661057,0.328787624835968,0.11664929240942001,0.5444575548171997,53.93002695102612,0.0,0.0381475430665887
0.7388779520988464,0.622070848941803,0.9153044819831848,0.6298394799232483,0.6706038117408752,0.1014372929930687,38.978178446829794,0.0,0.0381475430665887
0.9974527359008789,0.061262115836143494,0.32393988966941833,0.12530653178691864,0.7684319615364075,0.317169189453125,42.19429779943363,0.0,0.0381475430665887
0.3171156644821167,0.9806666970252991,0.6910457611083984,0.8320667147636414,0.4483642280101776,0.764226496219635,32.814051357342414,0.0,0.0381475430665887
0.4762604832649231,0.15051554143428802,0.8034720420837402,0.9921308755874634,0.25116753578186035,0.6988615393638611,44.32419142263582,0.0,0.0381475430665887
0.8422141671180725,0.820953905582428,0.1863633096218109,0.03482148051261902,0.9618615508079529,0.12693490087985992,28.687629579334175,0.0,0.0381475430665887
0.5855305194854736,0.26081645488739014,0.5899866223335266,0.5381345748901367,0.5982634425163269,0.4091036915779114,40.84924554016432,0.0,0.0381475430665887
0.23270025849342346,0.7125087380409241,0.45722225308418274,0.487632155418396,0.18493281304836273,0.9772546291351318,31.632456780499734,0.0,0.0381475430665887
0.15625764429569244,0.07701437175273895,0.5202261805534363,0.1121707633137703,0.7237378358840942,0.8374189734458923,44.17205165665413,0.0,0.0381475430665887
0.525267481803894,0.9026651382446289,0.40295901894569397,0.9126203656196594,0.059431757777929306,0.26939865946769714,32.17972875912936,0.0,0.0381475430665887
0.7657760977745056,0.4686855971813202,0.8733605146408081,0.40832918882369995,0.3756970465183258,0.04764586687088013,40.26667470636779,0.0,0.0381475430665887
0.41599342226982117,0.5130902528762817,0.24049898982048035,0.6156925559043884,0.8373663425445557,0.6197031736373901,32.734479572940806,0.0,0.0381475430665887
0.260692834854126,0.37056297063827515,0.25307366251945496,0.7084980010986328,0.8939037322998047,0.9371349811553955,34.79991714653737,0.0,0.0381475430665887
0.9249829053878784,0.6660014390945435,0.6359361410140991,0.2518059313297272,0.32285815477371216,0.49020829796791077,34.55220088934067,0.0,0.0381475430665887
0.6824591755867004,0.2287868708372116,0.10327783226966858,0.7553619146347046,0.24117378890514374,0.2098923921585083,35.71688319007764,0.0,0.0381475430665887
0.0029721735045313835,0.8054790496826172,0.9705459475517273,0.2042407989501953,0.5461059808731079,0.6530433297157288,37.67587588194247,0.0,0.0381475430665887
0.037489939481019974,0.18778587877750397,0.4250311553478241,0.5209113955497742,0.4823054075241089,0.4413936138153076,40.54137057404818,0.0,0.0381475430665887
0.6559999585151672,0.7683197855949402,0.5577859282493591,0.43866291642189026,0.8009085059165955,0.8844216465950012,32.288413408283006,0.0,0.0381475430665887
0.8967527151107788,0.3295639753341675,0.21276584267616272,0.9429479241371155,0.6331034898757935,0.6666983366012573,35.05557884374252,0.0,0.0381475430665887
0.2964932918548584,0.628851592540741,0.8298652172088623,0.017384348437190056,0.0796370655298233,0.2196488082408905,44.59366178195324,0.0,0.0381475430665887
0.3872787654399872,0.4901236295700073,0.6608002185821533,0.174031600356102,0.15198346972465515,0.2869592308998108,37.626883832785985,0.0,0.0381475430665887
0.8020610213279724,0.5384919047355652,0.29369989037513733,0.8500223159790039,0.5648255944252014,0.8588933944702148,33.87295135352763,0.0,0.0381475430665887
0.5592931509017944,0.09845425188541412,0.9514650702476501,0.34646889567375183,0.9980953335762024,0.5747944712638855,45.66900617033803,0.0,0.0381475430665887
0.13029052317142487,0.928076446056366,0.0687093436717987,0.6782900094985962,0.28886643052101135,0.006651067174971104,52.66564156854171,0.0,0.0381475430665887
0.19836464524269104,0.28234317898750305,0.881712019443512,0.8038048148155212,0.8745425939559937,0.17968229949474335,43.05809801366377,0.0,0.0381475430665887
0.6122958660125732,0.7378770112991333,0.014438226819038391,0.22192975878715515,0.4123848080635071,0.7477103471755981,97.11361442689233,0.0,0.0381475430665887
0.8701382279396057,0.1720479279756546,0.7306960821151733,0.7264612317085266,0.02553231455385685,0.9674717783927917,41.265827267498494,0.0,0.0381475430665887
0.44027790427207947,0.8463356494903564,0.3478277027606964,0.3005233407020569,0.6913034915924072,0.39542219042778015,27.20926316485913,0.0,0.0381475430665887
0.3455241918563843,0.020227745175361633,0.1418917328119278,0.3908843994140625,0.5095553398132324,0.07993589341640472,39.99348260560745,0.0,0.0381475430665887
0.9609856605529785,0.9435961246490479,0.7747629880905151,0.5665172338485718,0.20315852761268616,0.52687007188797,33.14353126215371,0.0,0.0381475430665887
0.7607214411781595,0.7050789318732406,0.2926545166982526,0.0,1.0,0.10066252803223857,44.466344862575745,0.0,0.39443091599969193
0.0,0.9724721153580945,0.3315075657462474,0.3214845646164688,0.7946453134390382,0.6570816625970733,26.39326013869653,0.0,0.2217307909995725
0.9063160143018215,0.8756606604417801,0.3736204626829886,0.0,1.0,0.6864088438510886,43.75002290040533,0.0,0.4652889999997569
0.19974372340472865,1.0,0.35205118752533343,0.8675003707859982,0.07000141865334755,0.9061286717305963,31.623872228788944,0.0,0.33369404100085376
0.024550847184956363,0.8142812492945115,0.3549720245154166,0.7010884901123602,0.36141440364020344,0.43332029716320414,31.21761911195377,0.0,0.3043073339977127
0.0,1.0,0.28377033037412236,1.0,0.0,0.3329229333324236,134.99147071361924,0.0,0.15693183300027158
0.0,0.7948802368721394,0.3450859631579013,1.0,1.0,1.0,32.69306841749782,0.0,0.15487691599992104
0.0,1.0,0.33483127933043927,0.7862370086361357,0.8092236371615203,1.0,31.031023282669878,0.0,0.11778141700051492
0.0,0.45588156563060944,0.0,0.6964396070151382,0.792248587776748,0.1404911247517746,204.6967397984345,0.0,0.283082750000176
0.0,1.0,0.34563654522705667,0.0,0.7149947663971697,1.0,44.72550109513026,0.0,0.1960711249994347
0.49072899272026166,1.0,0.33653734144765757,0.8122126527271669,0.7276358667460728,0.16635262118604593,31.074945904227768,0.0,0.20337395800015656
0.0,1.0,0.318014980830301,0.8145792364232121,0.8006148526811835,0.1639973077501255,31.50334463948152,0.0,0.215802957998676
0.49095657477913035,1.0,0.345073279089397,0.8124418473320041,0.7134439713122207,1.0,31.540512885843782,0.0,0.1729052500013495
0.0,0.47722700383510575,0.34493039466773434,0.8167276648303202,0.7153118281781492,0.1622566793375494,34.80018077620771,0.0,0.1678349169997091
0.16085401397009963,1.0,0.33080132585751826,0.6058103883350501,0.791358179019057,0.5561915372154166,30.03541291147256,0.0,0.39552754200121854
0.2774002850380333,1.0,0.3237557164954692,0.5988849226958669,0.7473304000315955,0.6193215616816099,29.911845391198757,0.0,0.24823816700154566
0.0,1.0,0.33928996457486044,0.5964571409802135,0.8418734951106909,0.5262187717330434,29.66529488733859,0.0,0.19049229200027185
0.2733098349163001,1.0,0.3237322811111582,0.5947944016026903,0.8415707683024714,0.7370625136754333,29.81211447698762,0.0,0.2174332909999066
0.0,1.0,0.3236617510680663,0.049146245291411816,0.8417927576631488,0.5232465343441113,32.94576876719794,0.0,0.17510958300044877
0.0,1.0,0.33897614395730397,0.3029454224798706,0.8455842619605931,0.3532291606061792,26.192563483235077,0.0,0.28238620800038916
0.0,1.0,0.3311233722878358,0.30631063715966855,0.7954153010319912,0.05084955729436591,26.261493728223474,0.0,0.20068608300061896
0.3009715080275081,1.0,0.3468251539683183,0.34684955007486956,0.7951484778306201,0.0522578103194235,26.858619447299585,0.0,0.22262770800080034
0.0,1.0,0.33106157240876005,0.33128021282500636,0.8966109615503406,0.4774703717315355,26.568967463653046,0.0,0.30711554200024693
0.0,1.0,0.33489934120578574,0.3254672690287497,0.7937829917678015,0.3276325229768804,26.779316025294637,0.0,0.4173737909986812
0.0,0.7027592786279657,0.3469213260965113,0.3096444895647408,0.8966169702938106,0.0559883307101236,28.981591269528547,0.0,0.3210310419999587
0.2697795718964364,1.0,0.33827637622368145,0.033165929056580834,1.0,0.08344958255805507,36.57661400369193,0.0,0.2069383329981065
0.1485913888007819,1.0,0.33492805056818387,0.31400927685886665,0.836833653670467,0.5018205615344629,26.262867537775843,0.0,0.2651203329987766
0.0,1.0,0.33491705337024374,0.30524743295750456,0.8574339538527291,0.20475223801557418,26.153376181923864,0.0,0.24604666700179223
