x1,x2,x3,x4,x5,x6,f1,TR,time
0.06851150095462799,0.0634939968585968,0.6391941905021667,0.24150140583515167,0.1257801204919815,0.7857784032821655,45.01258993591904,-1.0,0.5797914208333471
0.5661736726760864,0.7016298770904541,0.18217352032661438,0.7605190873146057,0.5983422994613647,0.2827318608760834,34.738966916281136,-1.0,0.5797914208333471
0.7891521453857422,0.2897619903087616,0.7925169467926025,0.4521055519580841,0.8746269345283508,0.222493976354599,42.36931530379468,-1.0,0.5797914208333471
0.29487380385398865,0.9138632416725159,0.280802845954895,0.5502830147743225,0.402226984500885,0.7255329489707947,30.536753460969162,-1.0,0.5797914208333471
0.4595640301704407,0.4068831205368042,0.01604081317782402,0.6941741108894348,0.3554784059524536,0.940387487411499,73.37413316238938,-1.0,0.5797914208333471
0.9564936757087708,0.7967277765274048,0.5355771780014038,0.3079688847064972,0.8832926750183105,0.4451432228088379,31.115353641007932,-1.0,0.5797914208333471
0.6803267598152161,0.19637387990951538,0.42717161774635315,0.9994409680366516,0.6438607573509216,0.005381057038903236,44.16742631147274,-1.0,0.5797914208333471
0.18482764065265656,0.568766176700592,0.8764005303382874,0.0028260620310902596,0.11639181524515152,0.5006330609321594,46.760806430183706,-1.0,0.5797914208333471
0.24083708226680756,0.3158469796180725,0.4582202732563019,0.3438960015773773,0.5055664777755737,0.6684034466743469,37.93164357876221,-1.0,0.5797914208333471
0.7377666234970093,0.9492873549461365,0.9699283838272095,0.6539912819862366,0.2205062061548233,0.16536946594715118,35.32102688012419,-1.0,0.5797914208333471
0.8990998268127441,0.04186510294675827,0.1095840260386467,0.08751919865608215,0.4950008690357208,0.354521244764328,37.38479043975781,-1.0,0.5797914208333471
0.4036005735397339,0.6617515087127686,0.5666106343269348,0.9102439880371094,0.7799027562141418,0.8575475215911865,34.253280187828004,-1.0,0.5797914208333471
0.34978458285331726,0.15898141264915466,0.8240446448326111,0.8298338055610657,0.9780168533325195,0.5724110007286072,44.626550263911206,-1.0,0.5797914208333471
0.847446620464325,0.5446190237998962,0.3748207688331604,0.16817598044872284,0.2627045214176178,0.07715398818254471,30.513468371623958,-1.0,0.5797914208333471
0.5079252123832703,0.44872966408729553,0.7332272529602051,0.6015895009040833,0.021665744483470917,0.38800227642059326,37.04358275545348,-1.0,0.5797914208333471
0.013646765612065792,0.8164190053939819,0.21368588507175446,0.39605221152305603,0.7366365790367126,0.883266806602478,30.741987785142058,-1.0,0.5797914208333471
0.046222541481256485,0.4711046814918518,0.9592588543891907,0.9561139941215515,0.42798975110054016,0.11015692353248596,41.15497948129107,-1.0,0.5797914208333471
0.5416872501373291,0.8565286993980408,0.47096505761146545,0.04543372243642807,0.8303132653236389,0.6151564717292786,38.13589091505434,-1.0,0.5797914208333471
